{'username': 'Ekaterina_psy33', 'id': 374338719, 'access_hash': 2045490238956871632, 'name': 'Катерина', 'user_phone': '', 'online_at': '2022-06-11 14:04:18+00:00', 'photos_id': 1607772556187772844, 'target_groups': 'https://t.me/psyhelp_on'}   User не является взаимным контактом.
{'username': 'ivanova_zoe', 'id': 381779190, 'access_hash': -2531455918934735332, 'name': 'Zoe Ivanova', 'user_phone': '', 'online_at': '2022-06-11 13:36:26+00:00', 'photos_id': 1639729135799609259, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'dmitry_pavlov94', 'id': 383794380, 'access_hash': -1364478698211598360, 'name': 'Dmitry Pavlov', 'user_phone': '', 'online_at': '2022-06-11 12:29:42+00:00', 'photos_id': 1648384310944835546, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OksanaIK', 'id': 391492870, 'access_hash': 4448887104588308339, 'name': 'Оксана Кравченко', 'user_phone': '', 'online_at': '2022-06-10 03:34:07+00:00', 'photos_id': 1681449073723418539, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OlesyaSafronova', 'id': 397990245, 'access_hash': -6589327325880898220, 'name': 'Олеся Сафронова', 'user_phone': '', 'online_at': '2022-06-11 14:16:44+00:00', 'photos_id': 1709355086858266546, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'alisowenko', 'id': 406135834, 'access_hash': -6208350200088531578, 'name': 'Алексей Лисовенко', 'user_phone': '79990888202', 'online_at': '2022-06-08 09:57:51+00:00', 'photos_id': 1744340125219923889, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'maria_lexandrova', 'id': 413506717, 'access_hash': 5656656909335309818, 'name': 'Maria', 'user_phone': '', 'online_at': '2022-06-10 05:49:25+00:00', 'photos_id': 1775997826647566257, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Juliablinova_legko', 'id': 420241932, 'access_hash': -2700199776284971411, 'name': 'Юлия Блинова ЛЕГКО @juliablinova_legko', 'user_phone': '', 'online_at': '2022-06-11 13:53:27+00:00', 'photos_id': 1804925354804094894, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'morgenlyset', 'id': 423541893, 'access_hash': 2551875360496635584, 'name': 'Марина В.', 'user_phone': '', 'online_at': '2022-06-11 14:45:08+00:00', 'photos_id': 1819098579377170351, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'yana_belousowa', 'id': 423587986, 'access_hash': 4886341336916994929, 'name': 'Яна Белоусова', 'user_phone': '', 'online_at': '2022-06-10 15:18:14+00:00', 'photos_id': 1819296547304744876, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Whatislov_a', 'id': 441392567, 'access_hash': -446411587971780206, 'name': 'Владислава', 'user_phone': '', 'online_at': '2022-06-11 12:58:26+00:00', 'photos_id': 1895766640418727851, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'lotusposture', 'id': 441649905, 'access_hash': -6738747628830374765, 'name': 'Yuri Kozharov', 'user_phone': '', 'online_at': '2022-06-11 13:46:09+00:00', 'photos_id': 1896871898712745903, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Psy_slovomtelom', 'id': 455320341, 'access_hash': 5958880645092625563, 'name': 'Оксана Исакова Майданик', 'user_phone': '', 'online_at': '2022-06-11 10:02:58+00:00', 'photos_id': 1955585974254806960, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NikitaNailevi4', 'id': 465364642, 'access_hash': -7898893199593395464, 'name': 'Никита Наильевич(Андреевич) Муллагалиев(Корниенко)', 'user_phone': '', 'online_at': '2022-06-11 13:43:13+00:00', 'photos_id': 1998725918560987064, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Samsonovat_psy', 'id': 468023396, 'access_hash': -8576223598968850743, 'name': 'Tatiаna Samsonova', 'user_phone': '', 'online_at': '2022-06-11 14:33:33+00:00', 'photos_id': 2010145180039096234, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Koroleva_Veronica', 'id': 493525408, 'access_hash': -7716636423586439856, 'name': 'Veronika Koroleva', 'user_phone': '', 'online_at': '2022-06-11 11:11:25+00:00', 'photos_id': 2119675487561295786, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Poenano', 'id': 509345828, 'access_hash': -7407467628078035850, 'name': 'Eva', 'user_phone': '', 'online_at': '2022-06-11 14:53:36+00:00', 'photos_id': 2187623674070280110, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olgazerkal', 'id': 511959668, 'access_hash': 8425941931784232050, 'name': 'Olga Zerkal', 'user_phone': '', 'online_at': '2022-06-11 10:58:47+00:00', 'photos_id': 2198850031387256753, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Shamilstk', 'id': 518816878, 'access_hash': 7158319495035679743, 'name': 'Шамиль Губайдуллин', 'user_phone': '', 'online_at': '2022-06-11 12:36:46+00:00', 'photos_id': 2228301524079060907, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nataliradkevice', 'id': 360921099, 'access_hash': -2641467448898310959, 'name': 'Natali Radkevice', 'user_phone': '', 'online_at': '2022-06-11 12:45:21+00:00', 'photos_id': 1550144317097617337, 'target_groups': 'https://t.me/psyhelp_on'}   User не является взаимным контактом.
{'username': 'revarele', 'id': 363502406, 'access_hash': -5709229783848797734, 'name': 'Anton Reva', 'user_phone': '79999773456', 'online_at': '2022-06-11 10:53:55+00:00', 'photos_id': 1561230946243553206, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Greg_0', 'id': 329414121, 'access_hash': 7298897259577875342, 'name': 'Григорий', 'user_phone': '', 'online_at': '2022-06-11 14:06:37+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'fabula_fedorova', 'id': 335221851, 'access_hash': -8283301915410185474, 'name': 'Юлия Федорова', 'user_phone': '', 'online_at': '2022-06-11 05:10:25+00:00', 'photos_id': 1439766887405823913, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'zoulphia', 'id': 343239258, 'access_hash': 1541876892042773941, 'name': 'Зульфия Образцова', 'user_phone': '', 'online_at': '2022-06-11 14:33:01+00:00', 'photos_id': 1474201388269545393, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'elena_polyubina', 'id': 343940783, 'access_hash': 8745200738126728419, 'name': 'Elena Polyubina', 'user_phone': '', 'online_at': '2022-06-11 14:25:19+00:00', 'photos_id': 1477214415201871801, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nvkuz_coach', 'id': 246608463, 'access_hash': -2323057004054279941, 'name': 'Наталия Кузьменюк', 'user_phone': '', 'online_at': '2022-06-11 13:50:50+00:00', 'photos_id': 1059175283958065294, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'anyuta_hizhnyak', 'id': 259983736, 'access_hash': -5061121836552033807, 'name': 'Анюта Хижняк', 'user_phone': '', 'online_at': '2022-06-11 14:58:11+00:00', 'photos_id': 1116621644068136927, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'GOlgaG', 'id': 261388400, 'access_hash': 2115213711945296557, 'name': 'Ольга Глухова', 'user_phone': '', 'online_at': '2022-06-11 14:48:05+00:00', 'photos_id': 1122654630010005611, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Timsmol', 'id': 265571179, 'access_hash': -1038090785343442899, 'name': 'Тимофей Смоленский Личный бренд и Сенсорный маркетинг', 'user_phone': '', 'online_at': '', 'photos_id': 1140619529021401003, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Ryskinde', 'id': 288400773, 'access_hash': 2379401923785803842, 'name': 'Анастасия Рыскинд', 'user_phone': '', 'online_at': '2022-06-11 13:21:06+00:00', 'photos_id': 1238671888632358827, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'krasafffa', 'id': 307515669, 'access_hash': 740347608473990540, 'name': 'Егор Малышкин', 'user_phone': '', 'online_at': '2022-06-11 14:36:54+00:00', 'photos_id': 1320769741818800042, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'alla_coach', 'id': 311619789, 'access_hash': -7045695052789549866, 'name': 'Алла Олефиренко', 'user_phone': '', 'online_at': '2022-06-11 14:07:21+00:00', 'photos_id': 1338396802997659563, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NataliaSnitsar', 'id': 325533602, 'access_hash': -2684268105333372430, 'name': 'Наталия Сницар', 'user_phone': '', 'online_at': '2022-06-11 12:27:34+00:00', 'photos_id': 1398156174795319227, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'valenciyaa', 'id': 34927732, 'access_hash': -6723525632568651858, 'name': 'Valentina', 'user_phone': '', 'online_at': '2022-06-11 14:58:09+00:00', 'photos_id': 150013467119691699, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Psiholog_Ionova', 'id': 158527641, 'access_hash': 6210957961019823244, 'name': 'Юлия Ионова', 'user_phone': '', 'online_at': '2022-06-11 14:28:35+00:00', 'photos_id': 680871034063267775, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'georg_iz_sochi', 'id': 160552237, 'access_hash': 8148597219655087091, 'name': 'Георгий из Сочи', 'user_phone': '', 'online_at': '2022-06-11 14:56:26+00:00', 'photos_id': 689566607670880179, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OlesyaDavidchuk', 'id': 187628184, 'access_hash': 2452942303807083748, 'name': 'Олеся Давидчук', 'user_phone': '', 'online_at': '', 'photos_id': 805856914544109485, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'LarisaRenar0912', 'id': 211730256, 'access_hash': -8856393286561438126, 'name': 'Larisa Renar', 'user_phone': '', 'online_at': '2022-06-11 13:54:46+00:00', 'photos_id': 909374525549946803, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Rina_pod', 'id': 229489448, 'access_hash': -6431203247492073609, 'name': 'Рина', 'user_phone': '', 'online_at': '2022-06-08 16:47:27+00:00', 'photos_id': 985649674393331634, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'avtukhovavi', 'id': 231022075, 'access_hash': -8457559996371462758, 'name': 'Валерия Автухова', 'user_phone': '', 'online_at': '2022-06-11 14:29:54+00:00', 'photos_id': 992232257235298231, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'BalTun7', 'id': 236435037, 'access_hash': -1713584619234448195, 'name': 'Ilya', 'user_phone': '', 'online_at': '2022-06-11 13:09:43+00:00', 'photos_id': 1015480751999788969, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'sveta_el831', 'id': 246174530, 'access_hash': 343318192777741392, 'name': 'Светлана Пахомова', 'user_phone': '', 'online_at': '2022-06-11 11:34:04+00:00', 'photos_id': 1057311555914409903, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'yurich72', 'id': 246565083, 'access_hash': 7881220538380636769, 'name': 'Василий', 'user_phone': '', 'online_at': '2022-06-11 13:07:37+00:00', 'photos_id': 1058988968276764591, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'astro_anastasiaa', 'id': 324069821, 'access_hash': 4036901592208002062, 'name': 'Анастасия Ушакова', 'user_phone': '', 'online_at': '2022-06-11 13:39:23+00:00', 'photos_id': 1391869283271813034, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mind_your_step', 'id': 1027730152, 'access_hash': 5075161931227754233, 'name': 'Anna Beznosenko', 'user_phone': '', 'online_at': '2022-06-10 21:04:37+00:00', 'photos_id': 4414067392409348011, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olganaruta', 'id': 494081364, 'access_hash': -6303091060379879631, 'name': 'Olga Naruta', 'user_phone': '', 'online_at': '2022-06-11 14:49:18+00:00', 'photos_id': 2122063300399310765, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'anfisa_peters', 'id': 330732778, 'access_hash': 7407685500752079682, 'name': 'Anfisa Peters', 'user_phone': '79134340697', 'online_at': '2022-06-11 14:22:19+00:00', 'photos_id': 1420486465681467308, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Ekaterina_Alexandrova', 'id': 338917383, 'access_hash': 650005610856154167, 'name': 'Екатерина Александрова', 'user_phone': '', 'online_at': '2022-06-11 13:09:35+00:00', 'photos_id': 1455639076487145397, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'tati_photofeya', 'id': 346628668, 'access_hash': 2584921798647278375, 'name': 'TATI PHOTOFEYA Москва', 'user_phone': '', 'online_at': '2022-06-11 14:02:52+00:00', 'photos_id': 1488758793372280746, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Katja_Grin', 'id': 378072507, 'access_hash': 5819021809997259242, 'name': 'Katja Grin', 'user_phone': '', 'online_at': '2022-06-11 13:35:16+00:00', 'photos_id': 1623809053537970106, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'stacisouly', 'id': 387577346, 'access_hash': 2544137816619896579, 'name': 'Анастасия✨', 'user_phone': '', 'online_at': '2022-06-11 14:44:51+00:00', 'photos_id': 1664632026196715441, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'kovall_natalia', 'id': 388586295, 'access_hash': -3445141722752594124, 'name': 'Наталья Коваль', 'user_phone': '', 'online_at': '2022-06-11 14:09:20+00:00', 'photos_id': 1668965429155047341, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'fraulaoksa', 'id': 394868772, 'access_hash': -7037719348455140158, 'name': 'Pogorelova Oksana', 'user_phone': '', 'online_at': '2022-06-11 14:01:17+00:00', 'photos_id': 1695948462407919532, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'maslinka35', 'id': 415795835, 'access_hash': -3078600390869360659, 'name': 'Наталья', 'user_phone': '380674079728', 'online_at': '2022-06-11 14:59:19+00:00', 'photos_id': 1785829513594251186, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Marjamoon', 'id': 444837605, 'access_hash': 8032320353937579217, 'name': 'Marja Moon', 'user_phone': '', 'online_at': '2022-06-10 22:15:02+00:00', 'photos_id': 1910562965962205101, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olga_psy20', 'id': 444969721, 'access_hash': -4676203963935851140, 'name': 'Ольга Шутова', 'user_phone': '', 'online_at': '2022-06-11 08:47:47+00:00', 'photos_id': 1911130399861483435, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NiceToMeetYouPlaton', 'id': 452668131, 'access_hash': -9203513911666347607, 'name': 'Ана Платон 🧚🏻\u200d♀️', 'user_phone': '', 'online_at': '2022-06-11 14:24:56+00:00', 'photos_id': 1944194819042682807, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ElenaLenevenko', 'id': 453072872, 'access_hash': 4621788563859144053, 'name': '@elenalenevenko', 'user_phone': '', 'online_at': '', 'photos_id': 1945933168401033132, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'annabogdanova_psy', 'id': 490887821, 'access_hash': -6159349397563950750, 'name': 'Anna Bogdanova', 'user_phone': '', 'online_at': '2022-06-11 14:41:57+00:00', 'photos_id': 2108347137655941034, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'dalebaly', 'id': 5401697247, 'access_hash': -4759713160641014604, 'name': 'Dale Bell', 'user_phone': '', 'online_at': '2022-06-08 08:01:35+00:00', 'photos_id': 5803170441408396174, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'chirmur', 'id': 1040092623, 'access_hash': -1294598963588338000, 'name': 'Juli', 'user_phone': '', 'online_at': '', 'photos_id': 4467163801052096427, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'tanyabalash', 'id': 561499681, 'access_hash': 7419286287031495306, 'name': 'Татьяна Балашова', 'user_phone': '', 'online_at': '2022-06-11 13:08:14+00:00', 'photos_id': 2411622767065671597, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'crazzzyzz', 'id': 752667802, 'access_hash': -2363788937602118813, 'name': 'Анастасия Аксёнова', 'user_phone': '', 'online_at': '2022-06-11 13:47:49+00:00', 'photos_id': 3232683594798442418, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'alexandr_sharp', 'id': 331959036, 'access_hash': -1073560325552188151, 'name': 'Александр Шарп', 'user_phone': '', 'online_at': '2022-06-11 13:09:20+00:00', 'photos_id': 1425753203687925683, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'wellowks', 'id': 1065756810, 'access_hash': 816545754305954215, 'name': 'Элина', 'user_phone': '', 'online_at': '2022-06-11 14:36:01+00:00', 'photos_id': 4577390644895524798, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'darinatiko', 'id': 492812292, 'access_hash': -1950608800766791062, 'name': 'Дарина Варламова', 'user_phone': '', 'online_at': '2022-06-11 14:54:04+00:00', 'photos_id': 2116612677663041450, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'stas_ya88', 'id': 335886674, 'access_hash': 3666965604321984408, 'name': 'Анастасия 📲 Помогу упаковать ваши знания и опыт', 'user_phone': '', 'online_at': '2022-06-11 13:52:36+00:00', 'photos_id': 1442622280448452550, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'gratimark', 'id': 950529802, 'access_hash': -6282343584334404260, 'name': 'Марк', 'user_phone': '', 'online_at': '', 'photos_id': 4082494413919594591, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'lidashkolnikova', 'id': 771898976, 'access_hash': -6383325360998840357, 'name': 'Лидия', 'user_phone': '', 'online_at': '2022-06-11 11:59:22+00:00', 'photos_id': 3315280858192127913, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Taty_dary', 'id': 958523248, 'access_hash': -1277687076656178909, 'name': 'Татьяна', 'user_phone': '', 'online_at': '2022-06-11 13:55:09+00:00', 'photos_id': 4116826003071936425, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'vanyareal', 'id': 620790358, 'access_hash': -1647893894813681434, 'name': 'Иван', 'user_phone': '', 'online_at': '2022-06-11 12:05:45+00:00', 'photos_id': 2666274285738371004, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Verni_cotku', 'id': 1671619626, 'access_hash': -7794752422767543982, 'name': 'Мяу.', 'user_phone': '', 'online_at': '2022-06-11 14:58:30+00:00', 'photos_id': 5260490599025458277, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Grandpupsa', 'id': 5145576417, 'access_hash': -982859457262365704, 'name': 'KIRA', 'user_phone': '', 'online_at': '2022-06-11 13:16:19+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'lili_dobraya', 'id': 336847822, 'access_hash': 4672138102324068371, 'name': 'Лилия', 'user_phone': '', 'online_at': '', 'photos_id': 1446750379675068413, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Iuttee', 'id': 942092793, 'access_hash': 2336480124926589064, 'name': 'S.', 'user_phone': '', 'online_at': '', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}   Превышен лимит у user каналов / супергрупп.
{'username': 'Snezhanadar', 'id': 508628149, 'access_hash': 7341058655017823500, 'name': 'Снежана Дудырева', 'user_phone': '', 'online_at': '', 'photos_id': 2184541266236254125, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'vecherinkinala', 'id': 539942160, 'access_hash': -2648499912177408065, 'name': 'Любовь Вечеринкина', 'user_phone': '', 'online_at': '2022-06-11 10:08:25+00:00', 'photos_id': 2319033919387838388, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'himich_da', 'id': 631504708, 'access_hash': -5030810974662084276, 'name': 'Daniil Khimich', 'user_phone': '79261146655', 'online_at': '2022-06-11 14:55:07+00:00', 'photos_id': 2712292068586268598, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'marinapiterpsy', 'id': 739342060, 'access_hash': 4986720100922860912, 'name': 'marinapiterpsy', 'user_phone': '79218826477', 'online_at': '2022-06-11 14:15:58+00:00', 'photos_id': 3175449968713508778, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Aniri_osipova', 'id': 839106494, 'access_hash': 1025118948340778540, 'name': 'Ирина Осипова', 'user_phone': '', 'online_at': '2022-06-11 11:35:39+00:00', 'photos_id': 3603934950047459244, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'gulnara_zaynakova', 'id': 971662908, 'access_hash': -1870046393460826113, 'name': 'Гульнара Зайнакова', 'user_phone': '', 'online_at': '2022-06-11 10:09:44+00:00', 'photos_id': 4173260413052495785, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'lekssa_m', 'id': 983479218, 'access_hash': 2456505750258087670, 'name': 'Sasha Smol', 'user_phone': '', 'online_at': '2022-06-11 13:28:08+00:00', 'photos_id': 4224011078061893548, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'harichevanina', 'id': 5342553195, 'access_hash': -569651371622937822, 'name': 'Нина Харичева', 'user_phone': '', 'online_at': '2022-06-10 15:22:02+00:00', 'photos_id': 5442649258789552189, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'trofimovmaksim', 'id': 378164748, 'access_hash': -3338693222644970994, 'name': 'Maksim Trofimov', 'user_phone': '', 'online_at': '2022-06-11 14:44:37+00:00', 'photos_id': 1624205225616320429, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olgavolovyk', 'id': 389246934, 'access_hash': 4495965547081568419, 'name': 'Olga Volovyk', 'user_phone': '380976425177', 'online_at': '2022-06-11 14:32:51+00:00', 'photos_id': 1671802852054509488, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ekaterina_petr0va', 'id': 394778175, 'access_hash': 5295597986008872231, 'name': 'Екатерина Петрова', 'user_phone': '', 'online_at': '2022-06-11 14:50:13+00:00', 'photos_id': 1695559351255803818, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'luizabikmulina', 'id': 398231232, 'access_hash': 4796360211249492410, 'name': 'Luiza Bikmulina', 'user_phone': '', 'online_at': '2022-06-11 14:05:48+00:00', 'photos_id': 1710390118142027697, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'margaritavasileva', 'id': 418931664, 'access_hash': 8845203955658163005, 'name': 'Margarita Vasileva', 'user_phone': '', 'online_at': '2022-06-11 14:32:58+00:00', 'photos_id': 1799297796595099615, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'galina_barm', 'id': 172749723, 'access_hash': 6461558036045382274, 'name': 'Galina', 'user_phone': '', 'online_at': '2022-06-10 05:31:40+00:00', 'photos_id': 741954411134298062, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Tonia013', 'id': 181647904, 'access_hash': 6352792293606832949, 'name': 'Антонина Захарова', 'user_phone': '380667661414', 'online_at': '2022-06-11 14:25:51+00:00', 'photos_id': 780171807523186648, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'baby_bambi', 'id': 239894386, 'access_hash': -1743783110081871612, 'name': 'ANNA', 'user_phone': '', 'online_at': '2022-06-11 14:25:39+00:00', 'photos_id': 1030338542820239291, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'rukish_mz13', 'id': 244910927, 'access_hash': 453660519006758510, 'name': '🌿', 'user_phone': '', 'online_at': '2022-06-11 13:53:45+00:00', 'photos_id': 1051884422354282661, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AlbertBright', 'id': 289479593, 'access_hash': -2194196986213350511, 'name': 'Albert', 'user_phone': '', 'online_at': '2022-06-11 10:53:49+00:00', 'photos_id': 1243305385250629553, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'galina_yaremovskaya', 'id': 293568136, 'access_hash': 2714560328282500417, 'name': 'Галина Яремовская', 'user_phone': '', 'online_at': '2022-06-11 09:09:34+00:00', 'photos_id': 1260865543723919279, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'olesya_psy', 'id': 308739596, 'access_hash': 3500848603419541305, 'name': 'Олеся Мартыненко', 'user_phone': '', 'online_at': '2022-06-11 12:26:46+00:00', 'photos_id': 1326026468256491438, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nvedina', 'id': 314028194, 'access_hash': 2536827057706573682, 'name': 'Natasha Vedina', 'user_phone': '', 'online_at': '2022-06-11 14:26:45+00:00', 'photos_id': 1348740823708182469, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'darialepskaya', 'id': 463136243, 'access_hash': -6216658320634647965, 'name': 'Дарья', 'user_phone': '79264279954', 'online_at': '2022-06-11 14:11:09+00:00', 'photos_id': 1989155017733547945, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Olgafr777', 'id': 482263085, 'access_hash': -6145784873723922514, 'name': 'Olga', 'user_phone': '', 'online_at': '2022-06-11 04:43:08+00:00', 'photos_id': 2071304178599307183, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'talismankot', 'id': 497728879, 'access_hash': 5920108797495207878, 'name': 'Светлана', 'user_phone': '', 'online_at': '2022-06-11 14:07:42+00:00', 'photos_id': 2137729258035980214, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AlenaKozlova_MAK', 'id': 519508046, 'access_hash': 7387293598121072742, 'name': 'Алена Козлова', 'user_phone': '', 'online_at': '2022-06-11 08:46:10+00:00', 'photos_id': 2231270068035102641, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'MrsDauson', 'id': 536311040, 'access_hash': 3309454187862807259, 'name': 'Светлана (@Mrs.Dauson)', 'user_phone': '', 'online_at': '2022-06-11 13:12:47+00:00', 'photos_id': 2303438377739986859, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Alexandra_Lazarenkoo', 'id': 544552912, 'access_hash': 3889045022538912036, 'name': 'Александра Лазаренко', 'user_phone': '79167501471', 'online_at': '2022-06-11 11:06:14+00:00', 'photos_id': 2338836948437804975, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'parinova_psy', 'id': 610235401, 'access_hash': 6900707668594233388, 'name': 'Любовь Паринова', 'user_phone': '', 'online_at': '2022-06-11 12:52:13+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AlenaSuprunova', 'id': 640268865, 'access_hash': 990581984532931151, 'name': 'Алёна ПСИХОСОМАТИКА psy2.0', 'user_phone': '', 'online_at': '', 'photos_id': 2749933836278278064, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Yulichka210792', 'id': 693752596, 'access_hash': 7380625653831318931, 'name': 'Юлия Погодина', 'user_phone': '', 'online_at': '2022-06-10 14:24:51+00:00', 'photos_id': 2979644711791339436, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'nekrainna2', 'id': 788330849, 'access_hash': 1608051399027453021, 'name': 'Инна Некрасова', 'user_phone': '', 'online_at': '2022-06-11 10:10:23+00:00', 'photos_id': 3385855215339153322, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AllaKarmanova', 'id': 939910109, 'access_hash': 7641707855293379269, 'name': 'Алла Карманова', 'user_phone': '', 'online_at': '2022-06-11 07:08:45+00:00', 'photos_id': 4036883179791034281, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ontpsy', 'id': 996711919, 'access_hash': -7521388839810986701, 'name': 'Яна Прокофьева', 'user_phone': '', 'online_at': '2022-06-11 14:02:25+00:00', 'photos_id': 4280845096094640042, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Elizaveta_NLi', 'id': 1087954460, 'access_hash': 5919751600218769472, 'name': 'Елизавета ✨', 'user_phone': '', 'online_at': '2022-06-11 07:38:05+00:00', 'photos_id': 5233713994785732584, 'target_groups': 'https://t.me/psyhelp_on'}
